,open,high,low,close,bid,ask
2021-10-20 18:17:52+02:00,159.6,175.8,159.1,174.9,174.9,175.1
2021-10-20 18:17:53+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:54+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:56+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:56+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:57+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:59+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:17:59+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:18:01+02:00,159.6,175.8,159.1,174.9,174.9,175.1
2021-10-20 18:18:01+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:18:03+02:00,159.6,175.8,159.1,174.9,174.9,175.0
2021-10-20 18:18:04+02:00,159.6,175.8,159.1,174.9,174.8,174.9
2021-10-20 18:18:05+02:00,159.6,175.8,159.1,174.9,174.8,174.9
2021-10-20 18:18:05+02:00,159.6,175.8,159.1,174.9,174.8,174.9
2021-10-20 18:18:07+02:00,159.6,175.8,159.1,174.9,174.8,174.9
2021-10-20 18:18:08+02:00,159.6,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:18:09+02:00,159.6,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:18:10+02:00,159.6,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:18:11+02:00,159.6,175.8,159.1,175.0,174.7,174.9
2021-10-20 18:18:12+02:00,159.6,175.8,159.1,175.0,174.7,174.9
2021-10-20 18:18:13+02:00,159.6,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:18:13+02:00,159.6,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:18:15+02:00,159.6,175.8,159.1,174.9,174.6,174.7
2021-10-20 18:18:16+02:00,159.6,175.8,159.1,174.5,174.4,174.6
2021-10-20 18:18:17+02:00,159.6,175.8,159.1,174.5,174.5,174.6
2021-10-20 18:18:18+02:00,159.6,175.8,159.1,174.5,174.4,174.5
2021-10-20 18:18:18+02:00,159.6,175.8,159.1,174.5,174.4,174.6
2021-10-20 18:18:20+02:00,159.5,175.8,159.1,174.5,174.5,174.6
2021-10-20 18:18:20+02:00,159.5,175.8,159.1,174.5,174.5,174.7
2021-10-20 18:18:22+02:00,159.5,175.8,159.1,174.5,174.5,174.7
2021-10-20 18:18:22+02:00,159.5,175.8,159.1,174.5,174.6,174.7
2021-10-20 18:18:24+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:24+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:25+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:27+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:28+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:29+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:30+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:30+02:00,159.5,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:18:31+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:33+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:34+02:00,159.5,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:18:34+02:00,159.5,175.8,159.1,174.7,174.5,174.7
2021-10-20 18:18:36+02:00,159.5,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:18:36+02:00,159.5,175.8,159.1,174.7,174.5,174.7
2021-10-20 18:18:38+02:00,159.5,175.8,159.1,174.7,174.5,174.7
2021-10-20 18:18:39+02:00,159.5,175.8,159.1,174.7,174.5,174.7
2021-10-20 18:18:40+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:18:41+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:18:42+02:00,159.5,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:18:42+02:00,159.5,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:18:44+02:00,159.5,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:18:44+02:00,159.5,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:18:45+02:00,159.5,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:18:47+02:00,159.5,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:18:48+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:18:49+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:18:50+02:00,159.7,175.8,159.1,174.8,174.6,174.7
2021-10-20 18:18:51+02:00,159.7,175.8,159.1,174.8,174.6,174.7
2021-10-20 18:18:52+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:18:53+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:18:54+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:18:55+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:18:56+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:18:57+02:00,159.7,175.8,159.1,174.8,174.4,174.8
2021-10-20 18:18:58+02:00,159.7,175.8,159.1,174.8,174.4,174.8
2021-10-20 18:18:59+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:19:00+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:19:01+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:19:02+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:19:03+02:00,159.7,175.8,159.1,174.4,174.4,174.6
2021-10-20 18:19:04+02:00,159.7,175.8,159.1,174.4,174.5,174.7
2021-10-20 18:19:05+02:00,159.7,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:19:06+02:00,159.7,175.8,159.1,174.5,174.5,174.7
2021-10-20 18:19:07+02:00,159.7,175.8,159.1,174.5,174.5,174.7
2021-10-20 18:19:08+02:00,159.7,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:19:09+02:00,159.7,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:19:10+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:11+02:00,159.7,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:19:12+02:00,159.7,175.8,159.1,174.6,174.5,174.7
2021-10-20 18:19:13+02:00,159.7,175.8,159.1,174.6,174.5,174.6
2021-10-20 18:19:14+02:00,159.7,175.8,159.1,174.6,174.4,174.6
2021-10-20 18:19:15+02:00,159.7,175.8,159.1,174.6,174.4,174.6
2021-10-20 18:19:16+02:00,159.7,175.8,159.1,174.6,174.4,174.6
2021-10-20 18:19:17+02:00,159.7,175.8,159.1,174.6,174.4,174.6
2021-10-20 18:19:18+02:00,159.7,175.8,159.1,174.6,174.5,174.6
2021-10-20 18:19:19+02:00,159.7,175.8,159.1,174.6,174.5,174.6
2021-10-20 18:19:20+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:21+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:22+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:23+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:24+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:25+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:26+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:27+02:00,159.7,175.8,159.1,174.6,174.6,174.7
2021-10-20 18:19:28+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:29+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:30+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:31+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:32+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:33+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:35+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:35+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:37+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:38+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:39+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:39+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:41+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:42+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:43+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:44+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:45+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:46+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:48+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:48+02:00,159.6,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:19:49+02:00,159.6,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:50+02:00,159.6,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:52+02:00,159.6,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:53+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:54+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:54+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:56+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:58+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:19:59+02:00,159.5,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:19:59+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:00+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:01+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:02+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:04+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:05+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:05+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:07+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:07+02:00,159.5,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:08+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:09+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:11+02:00,159.7,175.8,159.1,174.6,174.5,174.6
2021-10-20 18:20:12+02:00,159.7,175.8,159.1,174.6,174.5,174.6
2021-10-20 18:20:13+02:00,159.7,175.8,159.1,174.7,174.5,174.6
2021-10-20 18:20:14+02:00,159.7,175.8,159.1,174.7,174.5,174.7
2021-10-20 18:20:15+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:20:16+02:00,159.7,175.8,159.1,174.7,174.6,174.7
2021-10-20 18:20:17+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:18+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:20:19+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:20+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:21+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:22+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:20:23+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:20:23+02:00,159.7,175.8,159.1,174.8,174.5,174.8
2021-10-20 18:20:25+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:27+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:27+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:28+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:30+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:30+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:31+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:33+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:33+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:34+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:20:36+02:00,159.7,175.8,159.1,174.8,174.7,174.9
2021-10-20 18:20:37+02:00,159.7,175.8,159.1,174.8,174.8,174.9
2021-10-20 18:20:37+02:00,159.7,175.8,159.1,174.8,174.8,174.9
2021-10-20 18:20:38+02:00,159.7,175.8,159.1,174.8,174.8,174.9
2021-10-20 18:20:39+02:00,159.7,175.8,159.1,174.8,174.8,174.9
2021-10-20 18:20:41+02:00,159.7,175.8,159.1,174.8,174.8,174.9
2021-10-20 18:20:41+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:43+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:43+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:45+02:00,159.8,175.8,159.1,174.9,174.7,174.8
2021-10-20 18:20:45+02:00,159.8,175.8,159.1,174.9,174.7,174.8
2021-10-20 18:20:46+02:00,159.8,175.8,159.1,174.9,174.7,174.8
2021-10-20 18:20:48+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:49+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:50+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:51+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:52+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:52+02:00,159.8,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:20:54+02:00,159.7,175.8,159.1,174.9,174.6,174.7
2021-10-20 18:20:55+02:00,159.7,175.8,159.1,174.9,174.6,174.7
2021-10-20 18:20:56+02:00,159.7,175.8,159.1,174.9,174.6,174.7
2021-10-20 18:20:57+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:20:58+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:20:59+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:00+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:01+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:02+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:03+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:04+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:05+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:05+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:06+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:07+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:09+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:21:09+02:00,159.7,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:21:11+02:00,159.7,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:21:12+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:21:13+02:00,159.7,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:21:14+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:21:15+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:16+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:18+02:00,159.7,175.8,159.1,174.6,174.7,174.8
2021-10-20 18:21:19+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:20+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:20+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:21+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:23+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:23+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:25+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:26+02:00,159.7,175.8,159.1,174.6,174.6,174.8
2021-10-20 18:21:27+02:00,159.7,175.8,159.1,174.8,174.6,174.8
2021-10-20 18:21:28+02:00,159.7,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:21:29+02:00,159.7,175.8,159.1,174.8,174.7,174.8
2021-10-20 18:21:30+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:31+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:32+02:00,159.7,175.8,159.1,174.7,174.6,174.8
2021-10-20 18:21:33+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:34+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:35+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:35+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:37+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:39+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:39+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:41+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:41+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:42+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:43+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:44+02:00,159.7,175.8,159.1,174.7,174.7,174.8
2021-10-20 18:21:45+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:46+02:00,159.7,175.8,159.1,174.7,174.8,174.9
2021-10-20 18:21:47+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:48+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:50+02:00,159.7,175.8,159.1,174.7,174.6,174.9
2021-10-20 18:21:51+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:51+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:52+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:53+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:54+02:00,159.7,175.8,159.1,174.7,174.7,174.9
2021-10-20 18:21:55+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:56+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:57+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:58+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:21:59+02:00,159.7,175.8,159.1,174.9,174.7,174.9
2021-10-20 18:22:00+02:00,159.7,175.8,159.1,174.9,174.6,174.9
2021-10-20 18:22:01+02:00,159.7,175.8,159.1,174.9,174.6,174.9
2021-10-20 18:22:02+02:00,159.7,175.8,159.1,174.9,174.6,174.9
2021-10-20 18:22:04+02:00,159.7,175.8,159.1,174.9,174.6,174.8
2021-10-20 18:22:05+02:00,159.7,175.8,159.1,174.9,174.6,174.8
