,close,tsv_so_k100,mav_short,mav_medium,ema_short,ema_med,ema_long,ema_switch
2021-10-20 18:18:33+02:00,4094.09,0,4094.22802734375,4094.5234985351562,4094.2579147189813,4094.4916861335496,4093.5217321662076,0
2021-10-20 18:18:34+02:00,4093.88,0,4094.12001953125,4094.4874877929688,4094.1319040834874,4094.4042856590636,4093.529364944613,0
2021-10-20 18:18:35+02:00,4094.34,0,4094.10205078125,4094.4764892578123,4094.2012986858667,4094.395114549282,4093.546620149258,0
2021-10-20 18:18:36+02:00,4094.23,0,4094.12802734375,4094.473986816406,4094.210859280161,4094.371523966339,4093.5611459555726,0
2021-10-20 18:18:37+02:00,4093.91,0,4094.089990234375,4094.464978027344,4094.110543556566,4094.3055794153197,4093.5685501787757,0
2021-10-20 18:18:38+02:00,4093.72,0,4094.015966796875,4094.4559814453123,4093.980352605419,4094.221921027837,4093.57176085243,0
2021-10-20 18:18:39+02:00,4094.86,0,4094.21201171875,4094.5039916992187,4094.273604210904,4094.313090512724,4093.5990457094945,0
2021-10-20 18:18:40+02:00,4094.98,0,4094.339990234375,4094.557995605469,4094.5090629635197,4094.408360506464,4093.628257000808,1
2021-10-20 18:18:41+02:00,4094.99,0,4094.4919921875,4094.5699951171873,4094.6693720538046,4094.4914504676103,4093.657028935064,0
2021-10-20 18:18:42+02:00,4095.66,0,4094.8419921875,4094.6214965820313,4094.999552072328,4094.658373559319,4093.699299946489,0
2021-10-20 18:18:43+02:00,4095.62,0,4095.222021484375,4094.631005859375,4095.2064071107184,4094.7957655062214,4093.7397942003263,0
2021-10-20 18:18:44+02:00,4095.6,0,4095.37001953125,4094.651013183594,4095.337637292562,4094.910670099097,4093.778970335519,0
2021-10-20 18:18:45+02:00,4095.61,0,4095.496044921875,4094.678015136719,4095.4284606689994,4095.010589716647,4093.8174914620904,0
2021-10-20 18:18:46+02:00,4095.61,0,4095.620068359375,4094.6980224609374,4095.489009586625,4095.0962351031158,4093.85516317514,0
2021-10-20 18:18:47+02:00,4095.61,0,4095.610107421875,4094.7115234375,4095.5293755317084,4095.169645434373,4093.8920058264766,0
2021-10-20 18:18:48+02:00,4094.98,0,4095.482080078125,4094.737023925781,4095.346243844056,4095.1425504392823,4093.9148236917486,0
2021-10-20 18:18:49+02:00,4094.76,0,4095.3140625,4094.7540283203125,4095.1508324845795,4095.0879017716143,4093.932532376153,0
2021-10-20 18:18:50+02:00,4094.41,0,4095.0740234375,4094.75302734375,4094.9038590261785,4094.991046105575,4093.9425251144553,-1
2021-10-20 18:18:51+02:00,4093.94,0,4094.739990234375,4094.74501953125,4094.5825531528694,4094.84088829138,4093.942471081438,0
2021-10-20 18:18:52+02:00,4093.51,0,4094.319970703125,4094.7155151367188,4094.2250386904548,4094.650762787694,4093.9334352794554,0
2021-10-20 18:18:53+02:00,4093.4,0,4094.003955078125,4094.681005859375,4093.949993241553,4094.4720684385534,4093.922297653391,0
2021-10-20 18:18:54+02:00,4093.5,0,4093.751953125,4094.66201171875,4093.7999954943684,4094.333201518756,4093.913489799074,0
2021-10-20 18:18:55+02:00,4093.38,0,4093.545947265625,4094.6140014648436,4093.6599579337453,4094.197013132145,4093.9023698976102,0
2021-10-20 18:18:56+02:00,4093.38,0,4093.433935546875,4094.571496582031,4093.566599559997,4094.080280229336,4093.89149085399,0
2021-10-20 18:18:57+02:00,4093.39,0,4093.409912109375,4094.5454956054687,4093.5076972327065,4093.9816534220186,4093.881055324222,0
