,open,high,low,close,bid,ask
2021-10-20 18:22:10+02:00,0.2099,0.2211,0.2062,0.2159,0.2159,0.216
2021-10-20 18:22:11+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:12+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:13+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:13+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:14+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:16+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:16+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:20+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:21+02:00,0.2099,0.2211,0.2062,0.2159,0.2159,0.216
2021-10-20 18:22:21+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:23+02:00,0.2099,0.2211,0.2062,0.2159,0.2158,0.2159
2021-10-20 18:22:23+02:00,0.2099,0.2211,0.2062,0.2158,0.2158,0.2159
2021-10-20 18:22:25+02:00,0.2099,0.2211,0.2062,0.2158,0.2158,0.2159
